MOMENTUM,BCHUSDT,LONG,643.65,639.6130272,659.11626585,0.006272,0.024029,31.5,4,0.02,fallback_momentum
MOMENTUM,SHIBUSDT,SHORT,9.17e-06,1.016e-05,7.68e-06,0.108188,0.162282,31.5,4,0.02,fallback_momentum
MOMENTUM,FARTCOINUSDT,LONG,0.42725699,0.36406055,0.52205122,0.147912,0.221867,31.5,4,0.02,fallback_momentum
MOMENTUM,FARTCOINUSDT,LONG,0.42725699,0.36406055,0.52205122,0.147912,0.221867,31.5,4,0.02,fallback_momentum
MOMENTUM,PENGUUSDT,SHORT,0.01289996,0.01385257,0.01147106,0.073846,0.110768,31.5,4,0.02,fallback_momentum
MOMENTUM,VIRTUALUSDT,SHORT,1.089,1.13776433,1.01585405,0.044779,0.067168,31.5,4,0.02,fallback_momentum
MOMENTUM,VIRTUALUSDT,SHORT,1.089,1.13776433,1.01585405,0.044779,0.067168,31.5,4,0.02,fallback_momentum
MOMENTUM,DOTUSDT,SHORT,2.19,2.2477284,2.1034074,0.02636,0.03954,31.5,4,0.02,fallback_momentum
MOMENTUM,DOTUSDT,SHORT,2.19,2.2477284,2.1034074,0.02636,0.03954,31.5,4,0.02,fallback_momentum
MOMENTUM,PENGUUSDT,SHORT,0.01289996,0.01385257,0.01147106,0.073846,0.110768,31.5,4,0.02,fallback_momentum
MOMENTUM,XAUTUSDT,SHORT,4460.84,4469.76168,4419.5549258,0.002,0.009255,31.5,4,0.02,fallback_momentum
MOMENTUM,XAUTUSDT,SHORT,4460.84,4469.76168,4419.5549258,0.002,0.009255,31.5,4,0.02,fallback_momentum
MOMENTUM,TRUMPUSDT,SHORT,5.49997285,5.69000241,5.21493125,0.034551,0.051826,31.5,4,0.02,fallback_momentum
MOMENTUM,TRUMPUSDT,SHORT,5.49997285,5.69000241,5.21493125,0.034551,0.051826,31.5,4,0.02,fallback_momentum
