REVERSAL,HYPEUSDT,LONG,26.4,25.4891472,27.7451592,0.034502,0.050953,34.01,4,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,AVAXUSDT,LONG,14.3,13.7822828,15.0651358,0.036204,0.053506,36.24,4,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,HBARUSDT,LONG,0.128295,0.12225744,0.1372487,0.04706,0.06979,31.87,4,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,SHIBUSDT,LONG,9.17e-06,8.43e-06,1.026e-05,0.080284,0.118866,38.16,4,0.02,reversal_detector_v3_with_fallbacks | WAIT_FOR_PULLBACK
REVERSAL,UNIUSDT,SHORT,6.13,6.5117151,5.56233135,0.06227,0.092605,22.51,3,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,BTTUSDT,SHORT,4.6e-07,5e-07,4.1e-07,0.073859,0.113126,54.76,6,0.037,reversal_detector_v3_with_fallbacks
REVERSAL,POLUSDT,SHORT,0.12582039,0.12839304,0.12190411,0.020447,0.031126,51.88,6,0.027,reversal_detector_v3_with_fallbacks
REVERSAL,CHZUSDT,LONG,0.0437462,0.04322124,0.04471237,0.012,0.022086,98.88,10,0.196,reversal_detector_v3_with_fallbacks
REVERSAL,PEPEUSDT,LONG,6.8e-06,6.58e-06,7.13e-06,0.032916,0.048529,54.8,6,0.037,reversal_detector_v3_with_fallbacks
REVERSAL,XRPUSDT,LONG,2.33,2.09326967,2.68323266,0.101601,0.151602,25.07,3,0.02,reversal_detector_v3_with_fallbacks | WAIT_FOR_PULLBACK
REVERSAL,ETHUSDT,LONG,3220.45,3109.9434787,3383.6366424,0.034314,0.050672,33.47,4,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,SOLUSDT,LONG,137.68,131.81717256,146.364166,0.042583,0.063075,35.66,4,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,STETHUSDT,LONG,3217.13,3109.79045755,3375.56400111,0.033365,0.049247,33.37,4,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,DOGEUSDT,LONG,0.149632,0.1446931,0.15692057,0.033007,0.04871,38.3,4,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,ADAUSDT,LONG,0.415194,0.39159147,0.45026585,0.056847,0.084471,48.68,5,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,WEETHUSDT,LONG,3492.97,3387.28669968,3648.70057448,0.030256,0.044584,40.38,5,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,LINKUSDT,LONG,13.72,13.2561954,14.40472404,0.033805,0.049907,47.69,5,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,XLMUSDT,LONG,0.245836,0.22809721,0.27224764,0.072157,0.107436,27.69,3,0.02,reversal_detector_v3_with_fallbacks | WAIT_FOR_PULLBACK
REVERSAL,LTCUSDT,LONG,83.1,81.0180126,86.1565011,0.025054,0.036781,48.72,5,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,HYPEUSDT,LONG,26.39,25.47115298,27.74718492,0.034818,0.051428,47.49,5,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,AVAXUSDT,LONG,14.28,13.77286008,15.02928588,0.035514,0.052471,33.21,4,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,HBARUSDT,LONG,0.128368,0.12210749,0.1376562,0.04877,0.072356,31.3,4,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,SHIBUSDT,LONG,9.19e-06,8.42e-06,1.033e-05,0.083612,0.124048,39.46,5,0.02,reversal_detector_v3_with_fallbacks | WAIT_FOR_PULLBACK
REVERSAL,UNIUSDT,LONG,6.13,5.6560284,6.8360534,0.07732,0.11518,34.55,4,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,DOTUSDT,LONG,2.19,2.08405656,2.34716316,0.048376,0.071764,41.9,5,0.02,reversal_detector_v3_with_fallbacks
REVERSAL,NEXOUSDT,SHORT,0.99162643,1.02321171,0.9450418,0.031852,0.046978,42.25,5,0.02,reversal_detector_v3_with_fallbacks
